제목1,제목2,유사도 측정(0~1)
"문대통령, 강원도 산불 현장 방문…이재민 위로","[속보] 靑 ""군 통신선 통해 산불 상황 北측에 통보""",0.11428571428571432
"문대통령, 강원도 산불 현장 방문…이재민 위로",윤상현 “북한 아동ㆍ임산부 영양 상태 최악…인도적 지원 시급해”,0.1428571428571428
"문대통령, 강원도 산불 현장 방문…이재민 위로",문 대통령 “특별재난지역 지정 검토 서둘러달라”,0.17142857142857149
"문대통령, 강원도 산불 현장 방문…이재민 위로","文 대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시",0.32258064516129026
"문대통령, 강원도 산불 현장 방문…이재민 위로","文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시",0.32258064516129026
"문대통령, 강원도 산불 현장 방문…이재민 위로","文 ""잔불까지 완전히 정리해야""…靑, 강원 산불 상황 北에 통보",0.21052631578947367
"문대통령, 강원도 산불 현장 방문…이재민 위로","[속보] 문 대통령, 강원 산불 지역 `특별재난지역` 지정 검토 지시",0.32352941176470584
"문대통령, 강원도 산불 현장 방문…이재민 위로","대학병원들 ""문케어 시행 이후 환자 포화상태...부작용 심각""",0.12195121951219512
"문대통령, 강원도 산불 현장 방문…이재민 위로",[강원 산불] 文대통령 “가용 자원 모두 동원해 총력 대응하라”,0.21621621621621623
"문대통령, 강원도 산불 현장 방문…이재민 위로",文대통령 “강원도 산불 지역 특별재난지역 지정 방안 검토” 지시,0.33333333333333326
"문대통령, 강원도 산불 현장 방문…이재민 위로","문대통령 ""강원 산불, 잔불 정리될 때까지 인력 모두 투입하라""",0.2777777777777778
"문대통령, 강원도 산불 현장 방문…이재민 위로",문 대통령 “꺼진 불도 다시 확인…‘특별재난지역’ 지정 검토하라”,0.22499999999999998
"문대통령, 강원도 산불 현장 방문…이재민 위로","文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",0.17647058823529416
"문대통령, 강원도 산불 현장 방문…이재민 위로","'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",0.15384615384615385
"문대통령, 강원도 산불 현장 방문…이재민 위로",언론자유조형물 “진실은 침몰하지 않아” 문구 새긴다,0.04761904761904767
"문대통령, 강원도 산불 현장 방문…이재민 위로","""임대주택 유형, 통합보다 배분방식이 중요""",0.17647058823529416
"문대통령, 강원도 산불 현장 방문…이재민 위로","민주당 “민경욱 등 한국당 의원, 재난조차 조롱거리로”",0.16666666666666663
"문대통령, 강원도 산불 현장 방문…이재민 위로","文대통령 지지율 41%, 취임 후 최저치…‘인사문제’ 지적 늘어 [한국갤럽]",0.15217391304347827
"문대통령, 강원도 산불 현장 방문…이재민 위로",[전문] 文대통령 '동원가능 인력 총 투입해 꺼진 불도 다시 확인',0.20512820512820507
"문대통령, 강원도 산불 현장 방문…이재민 위로",文대통령 '이재민 각별하게 보살펴 달라…대형공간 수용 지양',0.21052631578947367
"문대통령, 강원도 산불 현장 방문…이재민 위로","文대통령, 인제·고성 산불 진화에 총력 대응 거듭 강조",0.22857142857142854
"문대통령, 강원도 산불 현장 방문…이재민 위로","文 ""산불 '특별재난지역' 검토 서둘러달라…꺼진불도 다시 확인"" - 머니투데이 뉴스",0.14583333333333337
"문대통령, 강원도 산불 현장 방문…이재민 위로","文 ""꺼진불도 다시 확인"" 주문…靑, 북측에 산불 상황 통보 - 머니투데이 뉴스",0.2093023255813954
"문대통령, 강원도 산불 현장 방문…이재민 위로",‘문제의 수석은 누구?’ 노무현 청와대까지 튄 김학의 불똥,0.125
"문대통령, 강원도 산불 현장 방문…이재민 위로","트럼프 외교측근 ""단계적 방법이 옳다""",0.08823529411764708
"문대통령, 강원도 산불 현장 방문…이재민 위로",文대통령 지지율 41%…'유입 지지층' 다 떠났다,0.1515151515151515
"문대통령, 강원도 산불 현장 방문…이재민 위로","한국은행-금융위, 금융기관장 ‘낙하산 인사 스와프’ 논란",0.125
"문대통령, 강원도 산불 현장 방문…이재민 위로","문 대통령 긴급회의 주재…""가용자원 총동원""",0.25806451612903225
"문 대통령, 강원도 고성 산불 현장 방문","문 대통령 ""강원도 산불 피해 지역, 특별재난지역 지정 검토"" 지시(종합)",0.33333333333333326
"문 대통령, 강원도 고성 산불 현장 방문","문대통령, 강원도 산불 현장 방문…이재민 위로",0.6363636363636364
"문 대통령, 강원도 고성 산불 현장 방문","""산불 이후에도 개폐기 정상 작동""… 최초 발화 CCTV 찍혀",0.10810810810810811
"문 대통령, 강원도 고성 산불 현장 방문","[속보] 문재인 대통령, 고성군 토성면 대책본부 방문",0.3214285714285714
"문 대통령, 강원도 고성 산불 현장 방문",인천공항 사장 구본환 전 국토부 항공정책실장 내정,0.0625
"문 대통령, 강원도 고성 산불 현장 방문","[기상청 특보] 강원도 산불 강풍주의보 해제, 기다리던 비 소식 … 속초 고성 강릉 망상 동해산불 오늘 내일날씨 비상 건조주의보 미세먼지 일기예보",0.16981132075471694
"문 대통령, 강원도 고성 산불 현장 방문","산청군, ‘농촌 신활력 플러스 사업’ 선정",0.09375
"문 대통령, 강원도 고성 산불 현장 방문",산불에 초토화된 백두대간…하룻밤 새 여의도 1.8배 잿더미(종합),0.11904761904761907
"문 대통령, 강원도 고성 산불 현장 방문","마힌드라, 지난달 車 60만8596대 판매...전년比 11%↑",0.07692307692307687
"문 대통령, 강원도 고성 산불 현장 방문",산불에 주민 대피 중인데···‘재난 컨트롤타워’ 1시간 발 묶은 한국당,0.09523809523809523
"문 대통령, 강원도 고성 산불 현장 방문","국토부, 강원도 산불 지역 이재민에 긴급주거지원 방안 마련",0.25
"문 대통령, 강원도 고성 산불 현장 방문","고 윤한덕·임세원 교수, 보건의날 정부 포상 수상",0.125
"문 대통령, 강원도 고성 산불 현장 방문",고성·속초 산불...이번 피해가 더 컸던 이유,0.1724137931034483
"문 대통령, 강원도 고성 산불 현장 방문",부산청년 10명중 4명은 ‘결혼도 출산도 필요 없다’,0.08823529411764708
"문 대통령, 강원도 고성 산불 현장 방문",러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,0.11111111111111116
"문 대통령, 강원도 고성 산불 현장 방문","문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""",0.10256410256410253
"문 대통령, 강원도 고성 산불 현장 방문",심야 긴급회의부터 화상보고까지…'산불'로 긴박했던 靑,0.11111111111111116
"문 대통령, 강원도 고성 산불 현장 방문",산불 났는데 청와대 안보실장 국회에 붙들어 둔 한국당의 해명 | 허프포스트코리아,0.11111111111111116
"문 대통령, 강원도 고성 산불 현장 방문","부산 청년 절반이 오거돈 시장 ""불통"" 평가…文대통령 국정운영 ""잘하고 있다"" 40.4%",0.18604651162790697
"문 대통령, 강원도 고성 산불 현장 방문",[에듀윌] 2022년까지 매년 3만명 이상 증원 전망…9급 공무원 열기 후끈,0.045454545454545414
"문 대통령, 강원도 고성 산불 현장 방문","문 대통령 ""강원 산불 진화 마지막까지 총력 기울여야""",0.31034482758620685
"문 대통령, 강원도 고성 산불 현장 방문","문 대통령 ""잔불 정리 경각심 갖고 최선...특별재난지역 지정 검토""",0.19999999999999996
"문 대통령, 강원도 고성 산불 현장 방문",[강원산불] 동해안 산불 피해 '눈덩이'…특별재난지역 선포될까,0.1351351351351351
"문 대통령, 강원도 고성 산불 현장 방문","문 대통령, ""강원 산불 지역 특별재난지역 지정 검토"" 지시",0.37037037037037035
"문 대통령, 강원도 고성 산불 현장 방문","[국민연금 의결권①] '큰 손'국민연금, 주총 관행 바꾸다",0.05555555555555558
"문 대통령, 강원도 고성 산불 현장 방문","문 대통령 ""강원 산불 피해지역 특별재난지역 지정 검토하라""",0.30000000000000004
"문 대통령, 강원도 고성 산불 현장 방문",文대통령 “강원산부 특별재난지역 지정 검토 서둘러 달라”,0.2058823529411764
"문 대통령, 강원도 고성 산불 현장 방문","""문 대통령, 잘한다"" 41%…취임 후 '최저치'",0.19354838709677424
"문 대통령, 강원도 고성 산불 현장 방문","文대통령 ""강원 산불 '특별재난지역' 지정 검토"" 지시",0.27586206896551724
"문 대통령, 강원도 고성 산불 현장 방문","""잔불 진화에 만전"" 특별 재난지역 지정 검토",0.0625
"문 대통령, 강원도 고성 산불 현장 방문",‘강원산불’ 국가재난사태…축구장 700배 잿더미,0.18181818181818188
"문 대통령, 강원도 고성 산불 현장 방문","유영민 장관, 5G폰 개통식 취소하고 고성 산불 현장 찾아",0.30000000000000004
"문 대통령, 강원도 고성 산불 현장 방문","자율주행차법 국회 통과…""촉진·지원 기틀 마련""",0.08571428571428574
"문 대통령, 강원도 고성 산불 현장 방문","[강원大산불] 정부, 강원도 피해지역에 43억원 긴급 구호 지원",0.21212121212121215
"문 대통령, 강원도 고성 산불 현장 방문","文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시(종합2보)",0.2647058823529411
"문 대통령, 강원도 고성 산불 현장 방문","文대통령 ""지자체·군 등 가용자원 투입해 마지막까지 최선 다해달라""",0.1351351351351351
"문 대통령, 강원도 고성 산불 현장 방문","문대통령 ""특별재난지역 지정 검토 서둘러달라…잔불 진화 만전""",0.16216216216216217
"문 대통령, 강원도 고성 산불 현장 방문","청와대 ""고성 일대 산불 상황, 오늘 오전 북측에 통보""",0.27586206896551724
"문 대통령, 강원도 고성 산불 현장 방문","""부산 청년 15.6%만 오거돈 시장 긍정평가…19.1%는 부정적""",0.07894736842105265
"문 대통령, 강원도 고성 산불 현장 방문",[녹취구성] 문 대통령 “집 잃은 이재민 각별히 보살펴야”,0.16666666666666663
"문 대통령, 강원도 고성 산불 현장 방문",대북 제재 압박 무용론 '솔솔',0.07692307692307687
"문 대통령, 강원도 고성 산불 현장 방문","남·북·미+러시아, 합종연횡 외교전",0.06451612903225801
"문 대통령, 강원도 고성 산불 현장 방문",[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,0.05263157894736836
"문 대통령, 강원도 고성 산불 현장 방문","끝까지 환자 생각한 故윤한덕 센터장·故임세원 교수, 훈장 추서",0.10810810810810811
"문 대통령, 강원도 고성 산불 현장 방문",문재인 대통령 “잔불까지 완전히 정리될 때까지 경각심 가지고 마지막까지 최선을”,0.17948717948717952
"문 대통령, 강원도 고성 산불 현장 방문",문 대통령 “꺼진불도 확인… 이재민 체육관 수용 지양”,0.21212121212121215
"문 대통령, 강원도 고성 산불 현장 방문","노영민식 계산법 “창원 성산 45% 득표, 대통령 지지율 4%P 오른 것”",0.2222222222222222
"문 대통령, 강원도 고성 산불 현장 방문","강원도 향한 자원봉사·모금 손길…복지부, 의료지원·긴급복지 실시",0.13888888888888884
"문 대통령, 강원도 고성 산불 현장 방문","文대통령 ""꺼진 불도 다시 확인…'특별재난지역' 지정 검토""",0.17142857142857149
"문 대통령, 강원도 고성 산불 현장 방문",文대통령 국정지지도 41% ‘최저치’…서울·사무직·학생 등 돌려,0.125
"문 대통령, 강원도 고성 산불 현장 방문",문 대통령 “강원지역 특별재난지역 지정 속히 검토”,0.24137931034482762
"문 대통령, 강원도 고성 산불 현장 방문","강원 일대 국가재난사태 선포…이 총리, 화재 현장 상황 지휘",0.2058823529411764
"문 대통령, 강원도 고성 산불 현장 방문","문 대통령, 위기관리센터 다시 찾아…“주민 안전 주의”",0.17647058823529416
"문 대통령, 강원도 고성 산불 현장 방문",문 대통령 “강원 산불 특별재난지역 지정 검토”,0.33333333333333326
